time,fold,gross,funding,cost,net,n_open,net_beta
2025-12-10 08:00:00+00:00,5,32.37886047363281,-0.20401666666666535,0.20006182070875894,31.974781986257387,4,0.08891636475944842
2025-12-10 12:00:00+00:00,5,2.5582478046417236,0.22773333333333504,1.0007364948109458,1.7852446431641127,4,0.1114384421381982
2025-12-10 16:00:00+00:00,5,63.14625549316406,-0.04651666666667664,3.728755397565151,59.370983428932234,4,0.3238912878067338
2025-12-10 20:00:00+00:00,5,-56.16429901123047,-0.04052500000000653,4.277685787008395,-60.48250979823887,3,0.24658889249862526
2025-12-11 00:00:00+00:00,5,-69.02516174316406,0.18777499999999941,2.04009587690728,-70.87748262007133,4,0.08646850637179271
2025-12-11 04:00:00+00:00,5,-1.9140739440917969,0.6928249999999838,5.860161634422136,-7.081410578513949,3,1.1045162819653935
2025-12-11 08:00:00+00:00,5,-56.57282257080078,0.5893499999999954,4.292628428732257,-60.27610099953304,2,1.4078348572143364
2025-12-11 12:00:00+00:00,5,2.9491000175476074,0.41720000000000296,5.511388292828114,-2.1450882752805036,3,0.8661638065050669
2025-12-11 16:00:00+00:00,5,-41.31190490722656,0.28347500000000136,5.8676751090369965,-46.896105016263554,3,0.6244720089936908
2025-12-11 20:00:00+00:00,5,50.78882598876953,0.08769999999999961,3.37250057301074,47.50402541575879,4,0.25005487442705276
2025-12-12 00:00:00+00:00,5,5.1358232498168945,0.17679999999999518,3.27239253764,2.0402307121768892,4,-0.4542869345414501
2025-12-12 04:00:00+00:00,5,16.596446990966797,-1.2283833333333356,4.900308732506433,10.467754925127029,4,0.10267445647551443
2025-12-12 08:00:00+00:00,5,26.764986038208008,-0.3234499999999829,3.0984888416850103,23.343047196523013,2,-0.17175723890897565
2025-12-12 12:00:00+00:00,5,123.57227325439453,-1.7572500000000029,3.834081926996244,117.98094132739828,2,0.36052193418037937
2025-12-12 16:00:00+00:00,5,42.43532180786133,0.1853333333333429,5.609181040067237,37.01147410112743,4,0.492969351140994
2025-12-12 20:00:00+00:00,5,1.140817642211914,0.09546666666666638,5.572057677479885,-4.335773368601304,4,-0.15719804326462766
2025-12-13 00:00:00+00:00,5,14.059793472290039,0.6068000000000046,5.788824607884289,8.877768864405756,4,0.5917481836415397
2025-12-13 04:00:00+00:00,5,15.602697372436523,-2.8930499999999952,4.930648589157407,7.778998783279121,4,0.325430327657565
2025-12-13 08:00:00+00:00,5,9.832667350769043,-0.03117500000000134,3.3139272846660877,6.487565066102954,4,0.6395232376293722
2025-12-13 12:00:00+00:00,5,7.722102165222168,-0.3240499999999982,2.3812234633283214,5.016828701893848,5,0.5540582693350462
2025-12-13 16:00:00+00:00,5,-19.627222061157227,0.0,7.135999724861621,-26.763221786018846,3,-0.5634388946017395
2025-12-13 20:00:00+00:00,5,7.726574897766113,-0.2678499999999879,4.724203224784063,2.734521672982063,3,-1.0996458776818057
2025-12-14 00:00:00+00:00,5,47.02914047241211,0.2700500000000124,7.102644758700702,40.196545713711416,4,-0.7092274181632994
2025-12-14 04:00:00+00:00,5,20.19478988647461,0.2289999999999931,5.197189012073069,15.226600874401534,4,-0.9765284498102524
2025-12-14 08:00:00+00:00,5,-46.00949478149414,0.07524999999999546,5.222488275172338,-51.15673305666648,4,-0.7986176662105768
2025-12-14 12:00:00+00:00,5,8.18115520477295,-0.34671666666666906,5.634436528897279,2.200002009209001,4,-0.7597079862445855
2025-12-14 16:00:00+00:00,5,32.047889709472656,0.22677500000000197,8.438293680581017,23.83637102889164,2,1.0642701077690588
2025-12-14 20:00:00+00:00,5,-3.0943641662597656,-0.3076999999999941,4.500290991757154,-7.902355158016914,1,0.6284108858682714
2025-12-15 00:00:00+00:00,5,-49.13180923461914,0.12500000000000358,3.7603205241258384,-52.76712975874497,4,0.6712535662781505
2025-12-15 04:00:00+00:00,5,-21.387882232666016,0.41150000000001663,3.529281032909702,-24.5056632655757,5,0.6072711179297665
2025-12-15 08:00:00+00:00,5,56.651268005371094,0.08333333333333572,3.301447711700265,53.43315362700417,5,0.4138988084371929
2025-12-15 12:00:00+00:00,5,3.6726913452148438,0.15337499999999263,2.007155346321562,1.8189109988932741,5,0.26906190739813596
2025-12-15 16:00:00+00:00,5,34.52983093261719,0.12500000000000358,4.972303138817313,29.68252779379988,3,1.0432458394743618
2025-12-15 20:00:00+00:00,5,67.39533233642578,0.008966666666659295,5.29747035884299,62.10682864424946,5,0.5653937416851729
2025-12-16 00:00:00+00:00,5,114.6437759399414,0.02732499999999493,5.373203479879628,109.29789746006176,4,0.7214237688353902
2025-12-16 04:00:00+00:00,5,-85.25928497314453,-0.12247500000000666,3.0714142627902135,-88.45317423593475,3,0.5777745319862411
2025-12-16 08:00:00+00:00,5,29.63344955444336,0.7423000000000001,3.6047814311751214,26.77096812326824,3,0.6021250805222762
2025-12-16 12:00:00+00:00,5,0.7451972961425781,-0.09457500000000646,5.262519026774228,-4.611896730631656,2,-0.6346471841884377
2025-12-16 16:00:00+00:00,5,-17.87116813659668,0.10500000000000201,6.018567855721187,-23.784735992317867,4,0.4056246786103189
2025-12-16 20:00:00+00:00,5,12.918403625488281,0.28985833333334043,2.3791364112292794,10.829125547592342,5,0.08718873000762484
2025-12-17 00:00:00+00:00,5,-38.748207092285156,0.11844999999999911,3.4594180105849053,-42.089175102870065,3,-0.8631416558002638
2025-12-17 04:00:00+00:00,5,10.383856773376465,0.25000000000000716,7.638798455823256,2.995058317553216,2,0.5020715576542526
2025-12-17 08:00:00+00:00,5,10.598182678222656,0.016600000000002613,5.064943053514728,5.54983962470793,5,-0.08027601958692965
2025-12-17 12:00:00+00:00,5,97.37399291992188,-0.24592499999997933,3.3140635525101008,93.81400436741178,3,-0.02096823805825898
2025-12-17 16:00:00+00:00,5,-84.93163299560547,-0.20672499999998661,1.8282813465932477,-86.9666393421987,4,0.2706330112582588
2025-12-17 20:00:00+00:00,5,-95.51803588867188,0.7242333333333112,4.124555923127836,-98.91835847846639,4,0.6664692991679273
2025-12-18 00:00:00+00:00,5,-48.446533203125,0.2807999999999977,3.08546243359032,-51.25119563671532,2,0.6282886278512679
2025-12-18 04:00:00+00:00,5,-87.58433532714844,-0.3377166666666531,2.9989907255166113,-90.9210427193317,4,0.5903591554729308
2025-12-18 08:00:00+00:00,5,-123.44609069824219,0.41962500000001024,3.5564197425687762,-126.58288544081095,4,0.4334206475819613
2025-12-18 12:00:00+00:00,5,-135.622314453125,-0.5736083333333226,1.7390252047558188,-137.93494799121413,5,0.4395667576692528
2025-12-18 16:00:00+00:00,5,176.03408813476562,-0.07099999999999468,2.2433329141226044,173.719755220643,4,0.38209666461734804
2025-12-18 20:00:00+00:00,5,-17.91240692138672,0.5045249999999918,5.747267017366978,-23.155148938753705,4,1.0543408966075456
2025-12-19 00:00:00+00:00,5,-254.8297882080078,-0.3455999999999829,4.708044276665909,-259.88343248467373,4,0.849551003585798
2025-12-19 04:00:00+00:00,5,-168.88536071777344,-0.7503249999999805,4.097404706270182,-173.73309042404358,4,0.98773542500897
2025-12-19 08:00:00+00:00,5,16.943973541259766,0.652674999999988,4.59205045671724,13.004598084542513,3,0.9345595359213889
2025-12-19 12:00:00+00:00,5,156.0564727783203,1.2435750000000174,4.580826850574019,152.7192209277463,3,0.8331960271432133
2025-12-19 16:00:00+00:00,5,29.643888473510742,0.0,7.191365184731073,22.45252328877967,3,0.4702297499615049
2025-12-19 20:00:00+00:00,5,67.72537994384766,-0.16062499999998717,8.865803565381139,58.69895137846653,2,-1.499897640246385
2025-12-22 00:00:00+00:00,6,-46.993141174316406,0.1687249999999911,9.81280746161899,-56.637223635935406,3,0.3614524802267808
2025-12-22 04:00:00+00:00,6,-120.44384765625,-0.1655500000000143,3.516496917288701,-124.12589457353872,2,1.0628875187949782
2025-12-22 08:00:00+00:00,6,-84.8878173828125,0.025599999999997583,5.571398814713435,-90.43361619752594,3,0.8162644532728742
2025-12-22 12:00:00+00:00,6,10.725610733032227,-0.15887500000000623,7.953187004220868,2.6135487288113533,3,-0.7355542064413039
2025-12-22 16:00:00+00:00,6,-46.710914611816406,-0.25000000000000716,3.1235621494970807,-50.084476761313496,2,-0.582858568661683
2025-12-22 20:00:00+00:00,6,50.78370666503906,0.07440000000000051,5.733968750528572,45.124137914510484,3,-0.11728658153288962
2025-12-23 00:00:00+00:00,6,-52.3382568359375,0.0,4.863722281733291,-57.20197911767079,3,0.42708118437123904
2025-12-23 04:00:00+00:00,6,105.54853820800781,-0.36662499999999976,4.01032184741652,101.1715913605913,3,0.7823652655184534
2025-12-23 08:00:00+00:00,6,-43.889122009277344,-0.25000000000000716,1.7606893382335254,-45.89981134751088,3,0.7822019362664512
2025-12-23 12:00:00+00:00,6,-31.377870559692383,-0.9217750000000074,3.098143350299099,-35.39778890999149,3,0.6874512723999695
2025-12-23 16:00:00+00:00,6,32.861183166503906,0.2522500000000025,3.140943274280599,29.97248989222331,4,0.6455944228974504
2025-12-23 20:00:00+00:00,6,130.90921020507812,-0.3376249999999942,5.790107625646174,124.78147757943195,3,0.3844743455077124
2025-12-24 00:00:00+00:00,6,-51.08331298828125,0.0,2.5275623020323508,-53.6108752903136,2,0.1455876678899355
2025-12-24 04:00:00+00:00,6,23.476701736450195,-0.5939000000000292,0.32782108760107204,22.554980648849092,2,0.14569826115603202
2025-12-24 08:00:00+00:00,6,-60.53276443481445,-0.3087499999999965,1.8329817972475955,-62.67449623206205,4,0.14340461242424374
2025-12-24 12:00:00+00:00,6,42.74360656738281,-0.4408000000000016,3.823066902237633,38.479739665145175,4,-0.4123316205904607
2025-12-24 16:00:00+00:00,6,80.64169311523438,-0.03919999999999271,5.197261940069644,75.40523117516474,3,0.3185642877389202
2025-12-24 20:00:00+00:00,6,49.25790023803711,-0.10104999999999836,4.193961277907735,44.962888960129376,3,-0.22685421470337536
2025-12-25 00:00:00+00:00,6,48.21874237060547,0.0,2.495584901319881,45.72315746928559,4,0.15544041562430744
2025-12-25 04:00:00+00:00,6,-12.824172973632812,0.8005999999999985,2.3359997693053653,-14.359572742938179,3,0.5382221196912735
2025-12-25 08:00:00+00:00,6,44.4691162109375,0.0,5.4332238152647925,39.035892395672704,3,-0.3383219007351383
2025-12-25 12:00:00+00:00,6,26.2835693359375,-0.1955666666666617,2.4367664042812653,23.651236264989574,4,-0.26030317734526986
2025-12-25 16:00:00+00:00,6,33.63249588012695,0.0,5.060039125975444,28.57245675415151,3,0.3949665901874355
2025-12-25 20:00:00+00:00,6,34.9232177734375,0.21515000000001178,7.012866623245662,28.125501150191845,3,-1.1602297632898675
2025-12-26 00:00:00+00:00,6,188.27761840820312,-0.41084999999999733,5.800030569590672,182.06673783861245,2,-1.4111246975958542
2025-12-26 04:00:00+00:00,6,3.5634765625,-0.07019999999999618,11.618228970616618,-8.124952408116615,3,0.3414079250823445
2025-12-26 08:00:00+00:00,6,21.010517120361328,-0.12500000000000006,2.3335138504321637,18.552003269929166,4,0.14569858330594954
2025-12-26 12:00:00+00:00,6,-97.39019775390625,-0.20263333333334185,4.512879492937877,-102.10571058017746,4,-0.3809937191382686
2025-12-26 16:00:00+00:00,6,-34.41843032836914,-0.11580000000000618,5.352820352772463,-39.88705068114161,3,-0.04962283704433146
2025-12-26 20:00:00+00:00,6,-17.394643783569336,0.45613333333334216,4.315442967212952,-21.253953417448948,4,-0.7513079854279792
2025-12-27 00:00:00+00:00,6,-19.9197940826416,0.6060000000000093,8.067014724591488,-27.38080880723308,4,0.7493905734069249
2025-12-27 04:00:00+00:00,6,-2.6276397705078125,0.3428000000000285,3.22611600718805,-5.510955777695834,2,0.7671626698613556
2025-12-27 08:00:00+00:00,6,13.968355178833008,0.12427499999999486,4.450228032716515,9.642402146116488,4,0.556446214070927
2025-12-27 12:00:00+00:00,6,-10.480277061462402,0.493474999999988,2.4173490142390945,-12.40415107570151,5,0.37184842181336747
2025-12-27 16:00:00+00:00,6,5.666578769683838,0.04662499999998765,3.7323621328852745,1.9808416367985506,4,0.2515358956777243
2025-12-27 20:00:00+00:00,6,9.683320045471191,0.2575500000000115,5.599444948485575,4.341425096985628,3,-1.15223707463814
2025-12-28 00:00:00+00:00,6,-12.607173919677734,0.053933333333336844,5.114140638265762,-17.66738122461016,4,-0.5315227544914972
2025-12-28 04:00:00+00:00,6,3.504469871520996,-0.2395749999999845,3.258138171140944,0.006756700380067926,3,-0.28165076625368624
2025-12-28 08:00:00+00:00,6,-68.10847473144531,-0.25000000000000716,4.808232919604447,-73.16670765104978,3,0.5736908762057151
2025-12-28 12:00:00+00:00,6,-8.861955642700195,0.1910000000000106,2.9516188873286975,-11.622574530028881,2,0.335551135820898
2025-12-28 16:00:00+00:00,6,-20.855051040649414,-0.17501666666668256,6.42071642181057,-27.450784129126667,4,-0.5158828047184573
2025-12-28 20:00:00+00:00,6,30.559877395629883,-0.5051833333333602,2.484157272465459,27.570536789831063,4,-0.7707365655402041
2025-12-29 00:00:00+00:00,6,153.95884704589844,-0.9610749999999952,3.2050750856958845,149.79269696020256,3,-0.4503286485489042
2025-12-29 04:00:00+00:00,6,-69.4743423461914,-1.2950500000000198,3.1031607382669195,-73.87255308445835,2,-0.8791825503408531
2025-12-29 08:00:00+00:00,6,-175.01100158691406,0.0,5.035377626697494,-180.04637921361154,2,-0.5204194888161532
2025-12-29 12:00:00+00:00,6,-52.634002685546875,-0.12514999999997667,4.345430150543919,-57.10458283609077,3,-0.10953668850167558
2025-12-29 16:00:00+00:00,6,-1.0252864360809326,0.027383333333329724,4.04434245717022,-5.0422455599178235,3,-0.6308188698534314
2025-12-29 20:00:00+00:00,6,21.774250030517578,0.15680000000000555,6.060998496474412,15.87005153404317,3,0.5988060365039873
2025-12-30 00:00:00+00:00,6,-45.718719482421875,0.0955000000000053,4.2381242956130105,-49.86134377803488,4,0.3140012749577479
2025-12-30 04:00:00+00:00,6,13.581280708312988,-0.847399999999998,2.2270590593077624,10.506821649005227,4,0.4898040263590054
2025-12-30 08:00:00+00:00,6,-50.917747497558594,0.023574999999977087,2.5461456211090803,-53.4403181186677,3,0.6316202760484801
2025-12-30 12:00:00+00:00,6,-37.53691101074219,-0.40195000000002123,3.3781081734825804,-41.31696918422479,5,0.5951924749935913
2025-12-30 16:00:00+00:00,6,48.84747314453125,0.08333333333333572,5.123466716727149,43.807339761137435,4,0.5799552981084497
2025-12-30 20:00:00+00:00,6,0.21993637084960938,0.25000000000000716,5.936942705890277,-5.467006335040661,2,0.5212693935989989
2025-12-31 00:00:00+00:00,6,36.54530715942383,-0.12500000000000358,2.735229050250269,33.68507810917355,3,0.32688143153121163
2025-12-31 04:00:00+00:00,6,-54.645912170410156,-0.09430000000000349,4.036324812900413,-58.77653698331057,2,1.2939221390668503
2025-12-31 08:00:00+00:00,6,-15.569355010986328,-0.25000000000000716,6.51118895130087,-22.330543962287205,2,0.6939825219999806
2025-12-31 12:00:00+00:00,6,29.503189086914062,0.07984999999998549,1.5615870417765876,28.021452045137462,2,0.6939263587659221
2025-12-31 16:00:00+00:00,6,37.927040100097656,0.3799500000000421,6.272959152986539,32.03403094711116,2,1.287981845771795
2025-12-31 20:00:00+00:00,6,9.808984756469727,0.2833166666666538,8.539044019458895,1.5532574036774847,4,-0.05250031710480818
2026-01-01 00:00:00+00:00,6,18.21096420288086,-0.12899999999999717,0.9567954139363616,17.1251687889445,3,-0.013091561349011238
2026-01-01 04:00:00+00:00,6,-41.741458892822266,0.08600000000000968,0.02960713732014672,-41.6850660301424,3,-0.013158727697842987
2026-01-01 08:00:00+00:00,6,-16.8627872467041,-0.25000000000000716,1.1663422032147968,-18.279129449918905,4,-0.01837431253990962
2026-01-01 12:00:00+00:00,6,-3.360088348388672,-0.5259499999999904,1.1780937245477703,-5.064132072936433,3,-0.023597210910120126
2026-01-01 16:00:00+00:00,6,1.8545293807983398,0.0,4.597125773949291,-2.7425963931509507,2,-0.0431670106441292
2026-01-01 20:00:00+00:00,6,-8.255008697509766,-0.25000000000000555,3.674862923741489,-12.17987162125126,4,0.04693838926351457
2026-01-02 00:00:00+00:00,6,18.33529281616211,0.0,3.811622361523806,14.523670454638303,2,0.1940543828994692
2026-01-02 04:00:00+00:00,6,-143.15196228027344,-0.499999999999997,0.43698770341084403,-144.08894998368427,2,0.19421675707148622
2026-01-02 08:00:00+00:00,6,-106.59819030761719,0.0,0.4372243309039836,-107.03541463852117,2,0.1943219248462149
2026-01-02 12:00:00+00:00,6,-7.807647705078125,0.936750000000001,0.43739059648785805,-7.308288301565982,2,0.19424802903115956
2026-01-02 16:00:00+00:00,6,-14.860404968261719,-0.12500000000000358,5.207203471112612,-20.192608439374332,3,0.31431265382782736
2026-01-02 20:00:00+00:00,6,-87.91512298583984,-0.5953000000000165,4.0598800026209165,-92.57030298846078,3,-0.17576580462030805
2026-01-03 00:00:00+00:00,6,-121.17569732666016,-0.12500000000000358,3.470301693169844,-124.77099901983,3,0.19082469883486997
2026-01-03 04:00:00+00:00,6,4.3039655685424805,-0.21052500000000307,3.478518227684308,0.6149223408581692,2,1.0460081011930258
2026-01-03 08:00:00+00:00,6,9.315061569213867,-0.12500000000000358,5.1966817967605845,3.993379772453279,4,0.2823798482702362
2026-01-03 12:00:00+00:00,6,3.521690845489502,0.2597999999999967,0.6366046619606553,3.1448861835288433,4,0.2829354053158468
2026-01-03 16:00:00+00:00,6,38.25286865234375,-0.12369999999999973,3.5164034276394784,34.61276522470427,3,0.7295126345064347
2026-01-03 20:00:00+00:00,6,-21.188602447509766,-0.3149500000000117,3.2340142393590385,-24.737566686868814,2,0.35501894040885235
2026-01-04 00:00:00+00:00,6,-2.108118772506714,-0.12500000000000358,0.7988358524526088,-3.0319546249593263,2,0.3550381566456039
2026-01-04 04:00:00+00:00,6,-27.120546340942383,0.22139999999999488,3.9428842303087803,-30.84203057125117,2,-0.04231667795713889
2026-01-04 08:00:00+00:00,6,-30.00600242614746,0.0,5.590096105659812,-35.59609853180727,1,-0.9844871580710278
2026-01-04 12:00:00+00:00,6,-13.54263687133789,-1.4469750000000023,7.602917949011719,-22.59252982034961,4,-0.08989967213684713
2026-01-04 16:00:00+00:00,6,41.39681625366211,0.0,2.543267593617682,38.853548660044424,3,-0.13034115271896995
2026-01-04 20:00:00+00:00,6,-48.0510139465332,0.12511666666667243,5.1240898807573485,-53.04998716062388,4,0.3500243082319925
2026-01-05 00:00:00+00:00,6,167.9576873779297,-0.16666666666667146,7.208523292532349,160.58249741873064,4,-1.170406180217059
2026-01-05 04:00:00+00:00,6,-32.71771240234375,0.24491666666666062,3.9600775493730955,-36.432873285050185,3,-1.2600344663880425
2026-01-05 08:00:00+00:00,6,-97.22512817382812,0.03249999999999781,7.1774990328711565,-104.37012720669928,2,-0.49673602927779303
2026-01-05 12:00:00+00:00,6,-58.6744384765625,0.059450000000002556,7.9055227687302105,-66.52051124529271,3,0.520093616435619
2026-01-05 16:00:00+00:00,6,156.33230590820312,-0.03504999999999134,7.2134249532214625,149.0838309549817,3,-0.16577941300496735
2026-01-05 20:00:00+00:00,6,64.21139526367188,-0.3771250000000025,4.962701089720358,58.871569173951514,2,0.8740861027546691
2026-01-06 00:00:00+00:00,6,-35.925716400146484,0.0,6.340704601529822,-42.266421001676306,3,-0.069918728503916
2026-01-06 04:00:00+00:00,6,-6.6145477294921875,-0.27512500000000106,4.532180113385275,-11.421852842877463,2,0.8744648156078454
2026-01-06 08:00:00+00:00,6,24.960533142089844,-0.49917499999999754,5.523645540917268,18.937712601172578,4,-0.20602394252531692
2026-01-06 12:00:00+00:00,6,-18.465961456298828,0.04607500000000825,1.999362602718312,-20.41924905901713,4,-0.023442283842495137
2026-01-06 16:00:00+00:00,6,-104.88453674316406,-0.13304999999999914,4.82599306142043,-109.8435798045845,3,-1.144885805075747
2026-01-06 20:00:00+00:00,6,-11.409013748168945,-0.09915000000000967,9.009406390947824,-20.517570139116778,3,0.21440900804753926
2026-01-07 00:00:00+00:00,6,-51.539546966552734,0.11689999999999964,2.5331758515877087,-53.95582281814044,4,-0.19703791794390302
2026-01-07 04:00:00+00:00,6,-31.699703216552734,-0.003858333333342928,2.761670630747564,-34.46523218063364,5,0.0
2026-01-07 08:00:00+00:00,6,4.7297821044921875,0.08333333333333572,4.452050696214102,0.361064741611421,5,0.6453558649840453
2026-01-07 12:00:00+00:00,6,90.00142669677734,-0.6797749999999735,5.031046232207927,84.29060546456944,3,0.9026872143146344
2026-01-07 16:00:00+00:00,6,-26.479394912719727,0.3389749999999948,2.0310516908721135,-28.171471603591847,3,0.902689640387606
2026-01-07 20:00:00+00:00,6,-34.5547981262207,0.48527500000001067,3.5794090825646445,-37.64893220878534,3,0.7145307996353703
2026-01-08 00:00:00+00:00,6,7.209362030029297,0.0050000000000050004,6.565867191211137,0.6484948388181655,2,0.010898403176901938
2026-01-08 04:00:00+00:00,6,20.519786834716797,0.1398250000000066,1.1586258161665866,19.500986018550215,3,0.014944807185149567
2026-01-08 08:00:00+00:00,6,-43.53242874145508,0.07385000000000377,2.0843239035394694,-45.54290264499454,4,0.4263661793508754
2026-01-08 12:00:00+00:00,6,43.01780319213867,0.36126666666666646,2.4451962545184407,40.933873604286894,5,0.7534205575637514
2026-01-08 16:00:00+00:00,6,-114.17032623291016,-0.3444333333333406,1.6955114863280838,-116.21027105257158,5,0.7535606605902594
2026-01-08 20:00:00+00:00,6,15.49106216430664,-0.4219333333333487,3.118922021709076,11.950206809264216,5,0.4542670893098184
2026-01-09 00:00:00+00:00,6,28.92892074584961,-0.3354166666666783,2.1553986993907306,26.4381053797922,4,0.4505792011126454
2026-01-09 04:00:00+00:00,6,-65.55853271484375,-0.6326999999999722,6.000162649027574,-72.1913953638713,2,-0.5989138862314087
2026-01-09 08:00:00+00:00,6,-59.30003356933594,-0.7721666666666664,5.376642133860429,-65.44884236986303,5,0.3584576203640397
2026-01-09 12:00:00+00:00,6,138.68621826171875,-0.08214999999999784,2.901949430600779,135.70211883111799,3,0.4564219691559022
2026-01-09 16:00:00+00:00,6,-80.57123565673828,-0.042150000000001214,4.175570493270198,-84.78895615000849,5,0.22370149685838314
2026-01-09 20:00:00+00:00,6,5.781376361846924,0.10239166666667873,1.256825538354715,4.626942490158887,5,0.22214719889244838
2026-01-10 00:00:00+00:00,6,32.749595642089844,-0.15285000000005503,3.1990904868630454,29.39765515522674,3,0.25515132749468705
2026-01-10 04:00:00+00:00,6,-49.92829895019531,-0.15285000000005503,0.574948721268356,-50.656097671463726,3,0.2547698899812159
2026-01-10 08:00:00+00:00,6,15.805264472961426,0.21795000000001535,0.5735814119099729,15.449633061051468,3,0.254925071959988
2026-01-10 12:00:00+00:00,6,-38.76421356201172,0.21795000000001535,0.5750774087104739,-39.12134097072218,3,0.2555899594268773
2026-01-10 16:00:00+00:00,6,346.6589660644531,0.9157000000000262,3.107408895150383,344.46725716930274,4,0.1301092987869178
2026-01-10 20:00:00+00:00,6,-45.451698303222656,1.2086666666666908,3.363893405838064,-47.60692504239403,4,0.09848819497914052
2026-01-11 00:00:00+00:00,6,-28.89011001586914,0.8032750000000304,2.461565681094147,-30.548400696963256,3,-0.23038613497245108
2026-01-11 04:00:00+00:00,6,-47.176029205322266,0.8032750000000304,2.9518314520338667,-49.3245856573561,2,0.35115281984792746
2026-01-11 08:00:00+00:00,6,76.98817443847656,1.1751250000000337,0.7902090683602434,77.37309037011636,2,0.35120403038233045
2026-01-11 12:00:00+00:00,6,198.455322265625,5.816125000000002,0.7904398720942503,203.48100739353075,2,0.3511014509449941
2026-01-11 16:00:00+00:00,6,357.3172607421875,5.816125000000002,3.3698793385766463,359.76350640361085,4,-0.2955212485885212
2026-01-11 20:00:00+00:00,6,-177.08401489257812,16.21532499999994,3.7390909545459428,-164.6077808471241,3,0.07077570484337661
2026-01-12 00:00:00+00:00,6,-85.53923797607422,9.270749999999977,1.4709336246600189,-77.73942160073426,3,0.15374827762667503
2026-01-12 04:00:00+00:00,6,-47.07108688354492,4.149249999999966,1.507113969269247,-44.428950852814204,2,0.16982843078633209
2026-01-12 08:00:00+00:00,6,-88.66654205322266,0.7522499999999648,3.03580851026528,-90.95010056348798,2,0.349248226784569
2026-01-12 12:00:00+00:00,6,-113.59922790527344,0.9733000000000138,3.074870343239928,-115.70079824851335,3,-0.16811258787082972
2026-01-12 16:00:00+00:00,6,256.2389221191406,1.768800000000008,2.1891232744149645,255.81859884472567,2,0.13671850177610256
2026-01-12 20:00:00+00:00,6,-98.30807495117188,1.8543250000000073,1.5327887407848102,-97.98653869195668,3,0.09219756320340061
2026-01-13 00:00:00+00:00,6,278.5934753417969,0.9690999999999403,0.9707758610207436,278.59179948077605,4,0.08627252150869291
2026-01-13 04:00:00+00:00,6,385.26483154296875,1.13227499999995,0.9983987259872825,385.3987078169814,3,0.0621456092452603
2026-01-13 08:00:00+00:00,6,12.151180267333984,0.004849999999997218,4.078784086383762,8.077246180950219,3,0.31279292728167213
2026-01-13 12:00:00+00:00,6,4.877155303955078,-0.05841666666665804,2.766675195423809,2.052063441864611,5,0.39630008685502605
2026-01-13 16:00:00+00:00,6,59.90223693847656,2.821574999999979,4.468373083451053,58.25543885502549,4,-0.026676752268193493
2026-01-13 20:00:00+00:00,6,109.84620666503906,3.9787500000000064,2.341909036361063,111.48304762867801,4,-0.01250504393146995
2026-01-14 00:00:00+00:00,6,-122.48472595214844,3.758575,2.5759693073881946,-121.30212025953664,3,0.11986515986514662
2026-01-14 04:00:00+00:00,6,-212.67454528808594,10.983849999999968,1.49227377420608,-203.18296906229205,2,0.07649753119425762
2026-01-14 08:00:00+00:00,6,299.7008972167969,0.12500000000000358,5.571275067223401,294.2546221495735,3,0.4761222520992895
2026-01-14 12:00:00+00:00,6,57.326904296875,0.14157500000000486,4.072196436272643,53.39628286060236,3,0.809865082787841
2026-01-14 16:00:00+00:00,6,-158.08717346191406,-0.0026249999999714,6.2200283115040795,-164.3098267734181,3,0.35527313824053536
2026-01-14 20:00:00+00:00,6,0.8404064178466797,0.061725000000002056,6.185185909980603,-5.283054492133921,2,-0.5384252390658638
2026-01-15 00:00:00+00:00,6,-42.049015045166016,-0.33994999999999626,5.639868075448561,-48.02883312061457,4,0.596424222067633
2026-01-15 04:00:00+00:00,6,-37.000404357910156,0.8841250000000099,4.6506024939373525,-40.7668818518475,3,0.4592473357186649
2026-01-15 08:00:00+00:00,6,-154.95652770996094,-0.1725500000000074,1.0357254882402933,-156.16480319820124,3,0.46032243921790805
2026-01-15 12:00:00+00:00,6,41.0477294921875,0.06609999999998917,3.1964509764805866,37.91737851570691,2,0.0
2026-01-15 16:00:00+00:00,6,47.249961853027344,-0.6164999999999989,1.6550081862191732,44.97845366680817,3,0.2355591938751881
2026-01-15 20:00:00+00:00,6,179.97348022460938,-0.8473500000000072,1.661121479486961,177.46500874512242,2,0.23284217464506018
2026-01-16 00:00:00+00:00,6,96.63151550292969,-1.4960500000000057,0.524880910373679,94.610584592556,2,0.23328040461052402
2026-01-16 04:00:00+00:00,6,-227.1993865966797,-0.5494999999999892,0.5249368414496357,-228.2738234381293,2,0.23330526286650477
2026-01-16 08:00:00+00:00,6,56.91493606567383,-0.2796999999999869,0.5266477963630545,56.108588269310786,2,0.23406568727246868
2026-01-16 12:00:00+00:00,6,-59.234466552734375,-0.5416499999999924,0.5283033663913628,-60.30441991912573,2,0.23480149617393903
2026-01-16 16:00:00+00:00,6,-74.80690002441406,0.0,2.777416084131553,-77.58431610854562,1,0.7344071485029122
2026-01-16 20:00:00+00:00,6,-53.9727668762207,0.1082499999999979,4.186512989845022,-58.051029866065726,2,0.10814185707470336
2026-01-17 00:00:00+00:00,6,0.0,0.0,2.736638356836165,-2.736638356836165,0,0.0
2026-01-17 04:00:00+00:00,6,21.554750442504883,-0.40394999999998626,2.5485095441713237,18.60229089833357,1,0.6326709085205883
